,Country_N,Country,Team_Matches_Played,Matches_Won,Points,Rating,Matches_Lost,Matches_Tied,Win_outcome,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
92,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"PD Collingwood, EJG Morgan",2009-2011,2009,2011,5,1,178,98,44.5,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
93,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"PD Collingwood, EJG Morgan",2009-2011,2009,2011,5,1,178,98,44.5,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
94,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"PD Collingwood, EJG Morgan",2009-2011,2009,2011,5,1,178,98,44.5,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
95,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JC Buttler",2013-2014,2013,2014,7,0,171,45,24.42,0,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
96,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JC Buttler",2013-2014,2013,2014,7,0,171,45,24.42,0,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
97,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JC Buttler",2013-2014,2013,2014,7,0,171,45,24.42,0,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
98,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JC Buttler",2013-2014,2013,2014,7,0,171,45,24.42,0,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
99,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JC Buttler",2013-2014,2013,2014,7,0,171,45,24.42,0,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
100,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, LJ Wright",2009-2014,2009,2014,8,0,160,102,20,1,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
101,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, LJ Wright",2009-2014,2009,2014,8,0,160,102,20,1,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
102,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, LJ Wright",2009-2014,2009,2014,8,0,160,102,20,1,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
103,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, LJ Wright",2009-2014,2009,2014,8,0,160,102,20,1,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
104,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, LJ Wright",2009-2014,2009,2014,8,0,160,102,20,1,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
105,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"MM Ali, EJG Morgan",2014-2016,2014,2016,5,0,155,135,31,1,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
106,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"MM Ali, EJG Morgan",2014-2016,2014,2016,5,0,155,135,31,1,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
107,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"MM Ali, EJG Morgan",2014-2016,2014,2016,5,0,155,135,31,1,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
108,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"MM Ali, EJG Morgan",2014-2016,2014,2016,5,0,155,135,31,1,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
109,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"MM Ali, EJG Morgan",2014-2016,2014,2016,5,0,155,135,31,1,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
110,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, AD Hales",2012-2017,2012,2017,3,1,155,98*,77.5,0,2,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
111,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, AD Hales",2012-2017,2012,2017,3,1,155,98*,77.5,0,2,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
112,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, AD Hales",2012-2017,2012,2017,3,1,155,98*,77.5,0,2,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
113,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, AD Hales",2012-2017,2012,2017,3,1,155,98*,77.5,0,2,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
114,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, AD Hales",2012-2017,2012,2017,3,1,155,98*,77.5,0,2,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
115,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, KP Pietersen",2009-2012,2009,2012,5,0,147,71,29.4,0,2,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
116,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, KP Pietersen",2009-2012,2009,2012,5,0,147,71,29.4,0,2,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
117,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, KP Pietersen",2009-2012,2009,2012,5,0,147,71,29.4,0,2,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
118,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, KP Pietersen",2009-2012,2009,2012,5,0,147,71,29.4,0,2,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
119,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, KP Pietersen",2009-2012,2009,2012,5,0,147,71,29.4,0,2,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
120,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"IR Bell, KP Pietersen",2008-2011,2008,2011,3,1,146,79*,73,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
121,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"IR Bell, KP Pietersen",2008-2011,2008,2011,3,1,146,79*,73,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
122,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"IR Bell, KP Pietersen",2008-2011,2008,2011,3,1,146,79*,73,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
123,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"IR Bell, KP Pietersen",2008-2011,2008,2011,3,1,146,79*,73,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
124,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"IR Bell, KP Pietersen",2008-2011,2008,2011,3,1,146,79*,73,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
125,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JJ Roy",2016-2017,2016,2017,4,0,136,61,34,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
126,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JJ Roy",2016-2017,2016,2017,4,0,136,61,34,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
127,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JJ Roy",2016-2017,2016,2017,4,0,136,61,34,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
128,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JJ Roy",2016-2017,2016,2017,4,0,136,61,34,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
129,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JJ Roy",2016-2017,2016,2017,4,0,136,61,34,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
130,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, BA Stokes",2014-2017,2014,2017,7,1,135,52,22.5,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
131,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, BA Stokes",2014-2017,2014,2017,7,1,135,52,22.5,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
132,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, BA Stokes",2014-2017,2014,2017,7,1,135,52,22.5,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
133,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, BA Stokes",2014-2017,2014,2017,7,1,135,52,22.5,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
134,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, BA Stokes",2014-2017,2014,2017,7,1,135,52,22.5,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
135,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, TT Bresnan",2014-2014,2014,2014,6,1,127,47,25.4,0,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
136,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, TT Bresnan",2014-2014,2014,2014,6,1,127,47,25.4,0,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
137,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, TT Bresnan",2014-2014,2014,2014,6,1,127,47,25.4,0,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
138,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, TT Bresnan",2014-2014,2014,2014,6,1,127,47,25.4,0,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
139,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, TT Bresnan",2014-2014,2014,2014,6,1,127,47,25.4,0,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
140,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, CJ Jordan",2014-2014,2014,2014,5,1,123,36,30.75,0,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
141,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, CJ Jordan",2014-2014,2014,2014,5,1,123,36,30.75,0,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
142,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, CJ Jordan",2014-2014,2014,2014,5,1,123,36,30.75,0,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
143,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, CJ Jordan",2014-2014,2014,2014,5,1,123,36,30.75,0,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
144,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, CJ Jordan",2014-2014,2014,2014,5,1,123,36,30.75,0,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
145,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JC Buttler, AD Hales",2014-2014,2014,2014,3,0,119,76,39.66,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
146,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JC Buttler, AD Hales",2014-2014,2014,2014,3,0,119,76,39.66,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
147,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JC Buttler, AD Hales",2014-2014,2014,2014,3,0,119,76,39.66,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
148,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JC Buttler, AD Hales",2014-2014,2014,2014,3,0,119,76,39.66,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
149,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JC Buttler, AD Hales",2014-2014,2014,2014,3,0,119,76,39.66,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
150,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JC Buttler",2012-2017,2012,2017,7,1,115,50,19.16,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
151,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JC Buttler",2012-2017,2012,2017,7,1,115,50,19.16,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
152,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JC Buttler",2012-2017,2012,2017,7,1,115,50,19.16,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
153,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JC Buttler",2012-2017,2012,2017,7,1,115,50,19.16,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
154,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JC Buttler",2012-2017,2012,2017,7,1,115,50,19.16,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
155,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"TT Bresnan, EJG Morgan",2009-2011,2009,2011,6,1,115,33*,23,0,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
156,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"TT Bresnan, EJG Morgan",2009-2011,2009,2011,6,1,115,33*,23,0,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
157,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"TT Bresnan, EJG Morgan",2009-2011,2009,2011,6,1,115,33*,23,0,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
158,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"TT Bresnan, EJG Morgan",2009-2011,2009,2011,6,1,115,33*,23,0,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
159,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"TT Bresnan, EJG Morgan",2009-2011,2009,2011,6,1,115,33*,23,0,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
160,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"DL Maddy, VS Solanki",2007-2007,2007,2007,2,0,115,62,57.5,0,2,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
161,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"DL Maddy, VS Solanki",2007-2007,2007,2007,2,0,115,62,57.5,0,2,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
162,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"DL Maddy, VS Solanki",2007-2007,2007,2007,2,0,115,62,57.5,0,2,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
163,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"DL Maddy, VS Solanki",2007-2007,2007,2007,2,0,115,62,57.5,0,2,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
164,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"DL Maddy, VS Solanki",2007-2007,2007,2007,2,0,115,62,57.5,0,2,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
165,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"KP Pietersen, OA Shah",2007-2009,2007,2009,4,0,114,66,28.5,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
166,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"KP Pietersen, OA Shah",2007-2009,2007,2009,4,0,114,66,28.5,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
167,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"KP Pietersen, OA Shah",2007-2009,2007,2009,4,0,114,66,28.5,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
168,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"KP Pietersen, OA Shah",2007-2009,2007,2009,4,0,114,66,28.5,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
169,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"KP Pietersen, OA Shah",2007-2009,2007,2009,4,0,114,66,28.5,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
170,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JJ Roy",2017-2017,2017,2017,1,0,110,110,110,1,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
171,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JJ Roy",2017-2017,2017,2017,1,0,110,110,110,1,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
172,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JJ Roy",2017-2017,2017,2017,1,0,110,110,110,1,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
173,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JJ Roy",2017-2017,2017,2017,1,0,110,110,110,1,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
174,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JM Bairstow, JJ Roy",2017-2017,2017,2017,1,0,110,110,110,1,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
175,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Mascarenhas, OA Shah",2007-2009,2007,2009,5,1,109,69*,27.25,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
176,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Mascarenhas, OA Shah",2007-2009,2007,2009,5,1,109,69*,27.25,0,1,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
177,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Mascarenhas, OA Shah",2007-2009,2007,2009,5,1,109,69*,27.25,0,1,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
178,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Mascarenhas, OA Shah",2007-2009,2007,2009,5,1,109,69*,27.25,0,1,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
179,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Mascarenhas, OA Shah",2007-2009,2007,2009,5,1,109,69*,27.25,0,1,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
180,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Hales, DJ Malan",2017-2017,2017,2017,1,0,105,105,105,1,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
181,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Hales, DJ Malan",2017-2017,2017,2017,1,0,105,105,105,1,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
182,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Hales, DJ Malan",2017-2017,2017,2017,1,0,105,105,105,1,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
183,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Hales, DJ Malan",2017-2017,2017,2017,1,0,105,105,105,1,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
184,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"AD Hales, DJ Malan",2017-2017,2017,2017,1,0,105,105,105,1,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
185,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JM Vince",2015-2016,2015,2016,3,0,101,48,33.66,0,0,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
186,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JM Vince",2015-2016,2015,2016,3,0,101,48,33.66,0,0,100 runs,180,v Australia,Southampton,13-Jun-05,T20I # 2
187,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JM Vince",2015-2016,2015,2016,3,0,101,48,33.66,0,0,56 runs,192,v New Zealand,Manchester,23-Jun-15,T20I # 423
188,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JM Vince",2015-2016,2015,2016,3,0,101,48,33.66,0,0,50 runs,189,v Zimbabwe,Cape Town,13-Sep-07,T20I # 25
189,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"JE Root, JM Vince",2015-2016,2015,2016,3,0,101,48,33.66,0,0,50 runs,194,v New Zealand,Christchurch,07-Feb-08,T20I # 54
190,1,England,96,46,2029,119,45,1,1,4,1.022,24.32,8.14,96,230,80,24.27,8.08,95,248,79,4,17,"RS Bopara, JE Root",2013-2014,2013,2014,3,1,98,95,49,0,1,116 runs,197,v Afghanistan,Colombo (RPS),21-Sep-12,T20I # 268
